일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2008/08/28","188.75","-2.85","-1.49","192.79","192.81","188.63","74141.0","2798053.0","6.41088109E8"
"2008/08/27","191.60","0.24","0.13","191.11","192.40","187.99","86473.0","3401412.0","6.506625E8"
"2008/08/26","191.36","-1.63","-0.84","189.71","193.11","189.41","73961.0","2782847.0","6.49472388E8"
"2008/08/25","192.99","0.95","0.49","193.12","194.00","192.05","70352.0","2463749.0","6.54601616E8"
"2008/08/22","192.04","-1.81","-0.93","193.24","193.33","189.58","83949.0","3247519.0","6.5142954E8"
"2008/08/21","193.85","-3.50","-1.77","197.16","197.29","193.56","76805.0","3316020.0","6.57750224E8"
"2008/08/20","197.35","-0.21","-0.11","196.29","198.65","195.22","80403.0","3173212.0","6.69674937E8"
"2008/08/19","197.56","-3.41","-1.70","199.24","199.37","195.70","71059.0","2788567.0","6.70055304E8"
"2008/08/18","200.97","-0.53","-0.26","202.45","203.03","200.03","79926.0","2928666.0","6.81741666E8"
"2008/08/14","201.50","1.24","0.62","199.09","202.44","199.09","79389.0","3207403.0","6.83374913E8"
"2008/08/13","200.26","-1.86","-0.92","201.55","202.94","198.96","75845.0","2892259.0","6.79379504E8"
"2008/08/12","202.12","-0.30","-0.15","202.41","204.04","200.98","88188.0","3820729.0","6.86292479E8"
"2008/08/11","202.42","1.66","0.83","203.87","204.52","202.42","86365.0","3798799.0","6.87753984E8"
"2008/08/08","200.76","0.45","0.22","198.03","201.51","197.57","77197.0","3273173.0","6.81914575E8"
"2008/08/07","200.31","-1.97","-0.97","202.14","202.86","198.69","84507.0","3549124.0","6.80078872E8"
"2008/08/06","202.28","5.84","2.97","200.73","202.56","199.87","101773.0","4000869.0","6.86835631E8"
"2008/08/05","196.44","-1.12","-0.57","196.95","199.26","196.16","110688.0","4651892.0","6.67124021E8"
"2008/08/04","197.56","-3.87","-1.92","200.54","201.09","195.77","88563.0","3687020.0","6.70260918E8"
"2008/08/01","201.43","-2.69","-1.32","202.10","203.23","199.83","72633.0","2784882.0","6.83583501E8"
"2008/07/31","204.12","2.30","1.14","202.80","205.12","202.07","81410.0","3588508.0","6.93427856E8"
"2008/07/30","201.82","1.92","0.96","203.23","203.84","201.12","97984.0","4089128.0","6.8589982E8"
"2008/07/29","199.90","-4.07","-2.00","200.45","200.70","196.77","84239.0","3575782.0","6.82826287E8"
"2008/07/28","203.97","-0.30","-0.15","205.62","205.82","202.71","79835.0","3424240.0","6.9664158E8"
"2008/07/25","204.27","-4.07","-1.95","204.13","206.30","203.13","78530.0","3714352.0","6.96921538E8"
"2008/07/24","208.34","4.70","2.31","205.12","208.65","205.08","113865.0","5054448.0","7.10092897E8"
"2008/07/23","203.64","3.87","1.94","202.85","204.72","201.81","110648.0","4625767.0","6.94308943E8"
"2008/07/22","199.77","-0.23","-0.12","198.18","200.06","198.05","72281.0","2847796.0","6.80860174E8"
"2008/07/21","200.00","7.14","3.70","195.72","201.08","195.62","101270.0","4328152.0","6.81441771E8"
"2008/07/18","192.86","-2.03","-1.04","197.01","197.06","192.02","86007.0","3416310.0","6.56781887E8"
"2008/07/17","194.89","2.41","1.25","197.03","197.57","194.80","93701.0","3821566.0","6.63586662E8"
"2008/07/16","192.48","-0.53","-0.27","193.96","195.36","190.02","105933.0","4250710.0","6.55828821E8"
"2008/07/15","193.01","-6.11","-3.07","198.01","198.04","192.51","100006.0","3908347.0","6.57268086E8"
"2008/07/14","199.12","-1.00","-0.50","199.63","202.22","198.51","75411.0","3148820.0","6.78417979E8"
"2008/07/11","200.12","3.78","1.93","197.10","201.00","194.99","104672.0","4322202.0","6.81956993E8"
"2008/07/10","196.34","1.73","0.89","191.85","197.23","191.54","120699.0","5453901.0","6.68830228E8"
"2008/07/09","194.61","-1.91","-0.97","199.64","200.44","194.61","109724.0","4451288.0","6.62749183E8"
"2008/07/08","196.52","-5.82","-2.88","202.05","202.05","193.74","108668.0","4455428.0","6.69241384E8"
"2008/07/07","202.34","0.60","0.30","200.63","203.18","199.59","86202.0","3525407.0","6.88896195E8"
"2008/07/04","201.74","-3.97","-1.93","205.45","205.97","201.25","84776.0","3491171.0","6.87158616E8"
"2008/07/03","205.71","-2.25","-1.08","203.73","207.30","202.76","108572.0","4837447.0","6.99830698E8"
"2008/07/02","207.96","-5.06","-2.38","212.75","213.19","206.04","103425.0","4445298.0","7.06932177E8"
"2008/07/01","213.02","-0.50","-0.23","213.64","214.50","210.74","80510.0","3557064.0","7.24564961E8"
"2008/06/30","213.52","-1.07","-0.50","214.33","215.63","213.09","71421.0","3104181.0","7.27183776E8"
"2008/06/27","214.59","-4.53","-2.07","213.45","214.93","212.91","74014.0","3282103.0","7.31179356E8"
"2008/06/26","219.12","0.17","0.08","218.93","221.45","218.70","76131.0","3139666.0","7.46180617E8"
"2008/06/25","218.95","0.98","0.45","217.91","218.95","215.88","85723.0","3366344.0","7.45741681E8"
"2008/06/24","217.97","-0.54","-0.25","217.31","218.81","216.62","72756.0","3040432.0","7.43023008E8"
"2008/06/23","218.51","-2.06","-0.93","217.19","219.45","215.83","70014.0","3054530.0","7.4478075E8"
"2008/06/20","220.57","-1.46","-0.66","223.59","223.96","219.56","82510.0","3537786.0","7.51464355E8"
"2008/06/19","222.03","-4.57","-2.02","224.13","224.31","220.85","90592.0","3797723.0","7.56635515E8"
"2008/06/18","226.60","2.94","1.31","222.87","226.82","222.45","90715.0","3439076.0","7.71623008E8"
"2008/06/17","223.66","-1.25","-0.56","225.65","225.76","221.96","100850.0","3921379.0","7.61650281E8"
"2008/06/16","224.91","2.12","0.95","225.06","225.89","223.82","109043.0","3802412.0","7.66147063E8"
"2008/06/13","222.79","1.62","0.73","223.26","224.40","220.45","108550.0","4390515.0","7.59950114E8"
"2008/06/12","221.17","-6.25","-2.75","223.89","224.66","221.17","121773.0","5777951.0","7.45700509E8"
"2008/06/11","227.42","0.86","0.38","227.36","228.22","224.69","85086.0","4079875.0","7.65472651E8"
"2008/06/10","226.56","-4.79","-2.07","231.83","231.95","225.43","94220.0","4248816.0","7.6291845E8"
"2008/06/09","231.35","-3.41","-1.45","228.95","231.78","228.64","83454.0","4178029.0","7.78441866E8"
"2008/06/05","234.76","-0.33","-0.14","234.44","235.04","232.61","92877.0","4069038.0","7.89131125E8"
"2008/06/04","235.09","1.95","0.84","233.46","235.43","232.33","75202.0","3461975.0","7.90346136E8"
"2008/06/03","233.14","-3.64","-1.54","234.83","235.51","232.55","82545.0","3986714.0","7.84082616E8"
"2008/06/02","236.78","-0.68","-0.29","236.91","237.67","234.60","78692.0","3730859.0","7.96232308E8"
"2008/05/30","237.46","1.07","0.45","236.96","237.79","235.11","107181.0","5293837.0","7.98885824E8"
"2008/05/29","236.39","5.22","2.26","232.98","236.76","232.97","99296.0","4282736.0","7.94251082E8"
"2008/05/28","231.17","-2.80","-1.20","235.43","235.45","230.58","85101.0","4260343.0","7.77977893E8"
"2008/05/27","233.97","3.54","1.54","231.39","234.01","231.32","79531.0","3777406.0","7.87265746E8"
"2008/05/26","230.43","-3.71","-1.58","232.13","233.17","229.05","85952.0","4526806.0","7.76004489E8"
"2008/05/23","234.14","-1.17","-0.50","235.38","236.02","233.84","82016.0","3803214.0","7.8799351E8"
"2008/05/22","235.31","-1.84","-0.78","234.30","235.71","232.10","102842.0","4681215.0","7.91971002E8"
"2008/05/21","237.15","-3.47","-1.44","237.29","239.14","236.82","108306.0","5395505.0","7.97996248E8"
"2008/05/20","240.62","-2.05","-0.84","242.61","243.14","238.39","98568.0","5257500.0","8.09069272E8"
"2008/05/19","242.67","-0.87","-0.36","244.05","245.17","241.29","112229.0","5868783.0","8.15251942E8"
"2008/05/16","243.54","0.43","0.18","244.16","245.21","242.53","116467.0","5870542.0","8.17551818E8"
"2008/05/15","243.11","6.07","2.56","238.12","243.38","238.08","127073.0","6021406.0","8.1615478E8"
"2008/05/14","237.04","0.02","0.01","236.72","237.65","234.91","113643.0","4788732.0","7.96837174E8"
"2008/05/13","237.02","3.04","1.30","234.82","237.05","232.71","99042.0","4843731.0","7.96689044E8"
"2008/05/09","233.98","-3.39","-1.43","238.07","238.11","233.17","103128.0","4959895.0","7.87463503E8"
"2008/05/08","237.37","-1.29","-0.54","235.55","238.43","235.30","118584.0","5099242.0","7.98718026E8"
"2008/05/07","238.66","-0.87","-0.36","239.87","240.56","236.81","130780.0","5525028.0","8.02038555E8"
"2008/05/06","239.53","1.35","0.57","238.16","239.55","237.24","110191.0","4992143.0","8.04348051E8"
"2008/05/02","238.18","3.18","1.35","238.74","238.76","237.54","101439.0","5154096.0","7.99774996E8"
"2008/04/30","235.00","1.76","0.75","232.76","235.19","232.00","93355.0","4407095.0","7.89582948E8"
"2008/04/29","233.24","-1.73","-0.74","235.69","236.00","232.14","88342.0","4167855.0","7.83644596E8"
"2008/04/28","234.97","0.41","0.17","235.19","235.66","233.71","130113.0","5089321.0","7.89003297E8"
"2008/04/25","234.56","3.79","1.64","232.00","234.65","232.00","108879.0","5419269.0","7.88275425E8"
"2008/04/24","230.77","0.21","0.09","231.58","232.30","229.85","102518.0","4802234.0","7.76762125E8"
"2008/04/23","230.56","1.34","0.58","228.59","231.96","228.56","110168.0","5483388.0","7.76791856E8"
"2008/04/22","229.22","-1.89","-0.82","230.86","231.31","228.92","107597.0","4965380.0","7.71905059E8"
"2008/04/21","231.11","3.86","1.70","230.24","231.48","229.87","101157.0","4807500.0","7.78203037E8"
"2008/04/18","227.25","0.27","0.12","227.48","228.40","226.26","94267.0","4824122.0","7.65598154E8"
"2008/04/17","226.98","1.62","0.72","228.68","228.88","226.51","100652.0","4754656.0","7.6428614E8"
"2008/04/16","225.36","1.85","0.83","225.63","226.75","224.86","96331.0","4352958.0","7.59215504E8"
"2008/04/15","223.51","-1.03","-0.46","224.83","225.51","222.66","90064.0","4224071.0","7.52334425E8"
"2008/04/14","224.54","-4.26","-1.86","224.35","225.58","223.17","114949.0","4268792.0","7.55253489E8"
"2008/04/11","228.80","2.36","1.04","226.86","228.81","225.98","133457.0","5024598.0","7.69639052E8"
"2008/04/10","226.44","1.34","0.60","223.67","226.58","222.38","90276.0","4613489.0","7.62959744E8"
"2008/04/08","225.10","-2.69","-1.18","227.22","227.28","224.24","84875.0","4001713.0","7.5837051E8"
"2008/04/07","227.79","0.84","0.37","227.25","229.66","226.48","104976.0","4660656.0","7.67492096E8"
"2008/04/04","226.95","-0.04","-0.02","226.87","227.56","226.02","104138.0","4608377.0","7.64420159E8"
"2008/04/03","226.99","3.23","1.44","224.29","227.31","223.84","107404.0","5157448.0","7.63647879E8"
"2008/04/02","223.76","5.95","2.73","222.63","223.80","222.40","149289.0","6315125.0","7.53314893E8"
"2008/04/01","217.81","0.16","0.07","217.23","219.73","216.30","128389.0","4874815.0","7.34519445E8"
"2008/03/31","217.65","0.43","0.20","217.69","218.43","215.18","107122.0","3956050.0","7.34635701E8"
"2008/03/28","217.22","3.37","1.58","213.22","217.75","213.14","92966.0","4559670.0","7.33492146E8"
"2008/03/27","213.85","-0.56","-0.26","213.28","214.04","211.72","78556.0","3716902.0","7.21884612E8"
"2008/03/26","214.41","0.68","0.32","213.92","214.64","212.92","88841.0","4079868.0","7.23652967E8"
"2008/03/25","213.73","2.73","1.29","213.92","214.65","212.82","94240.0","4742308.0","7.21425841E8"
"2008/03/24","211.00","1.31","0.62","210.76","212.04","209.55","79745.0","3213648.0","7.12417626E8"
"2008/03/21","209.69","3.07","1.49","209.30","209.70","207.89","89120.0","3700723.0","7.0894503E8"
"2008/03/20","206.62","0.14","0.07","203.81","206.86","202.42","82184.0","3782341.0","6.99403333E8"
"2008/03/19","206.48","4.69","2.32","206.83","207.72","205.43","96420.0","4445434.0","6.9864865E8"
"2008/03/18","201.79","2.11","1.06","201.19","202.01","198.79","90987.0","4125594.0","6.83438109E8"
"2008/03/17","199.68","-2.95","-1.46","201.36","201.37","194.85","100527.0","4710926.0","6.76912488E8"
"2008/03/14","202.63","-1.79","-0.88","207.40","207.49","200.01","100807.0","4686681.0","6.86909122E8"
"2008/03/13","204.42","-6.07","-2.88","210.16","210.19","203.79","123385.0","5740744.0","6.92286521E8"
"2008/03/12","210.49","2.43","1.17","213.80","214.09","210.27","90887.0","4346496.0","7.12079985E8"
"2008/03/11","208.06","1.77","0.86","203.60","208.47","203.28","82335.0","3997445.0","7.04120548E8"
"2008/03/10","206.29","-4.28","-2.03","206.70","208.95","205.79","76574.0","3516188.0","6.97334162E8"
"2008/03/07","210.57","-4.35","-2.02","212.84","212.84","208.78","81103.0","3612211.0","7.12157481E8"
"2008/03/06","214.92","2.78","1.31","212.70","216.43","212.54","101314.0","4161972.0","7.27030669E8"
"2008/03/05","212.14","0.00","0.00","212.64","213.36","210.89","83135.0","3361321.0","7.17933228E8"
"2008/03/04","212.14","0.41","0.19","212.29","213.59","210.65","71213.0","3099020.0","7.17267128E8"
"2008/03/03","211.73","-5.12","-2.36","212.25","212.25","209.77","76121.0","3573378.0","7.15562972E8"
"2008/02/29","216.85","-3.74","-1.70","217.93","218.52","216.46","72054.0","3451928.0","7.32910179E8"
"2008/02/28","220.59","1.72","0.79","219.44","221.29","217.67","77780.0","3679420.0","7.44656199E8"
"2008/02/27","218.87","1.65","0.76","219.44","220.42","218.04","81011.0","3918731.0","7.3842334E8"
"2008/02/26","217.22","0.15","0.07","219.07","219.40","216.63","77508.0","3827220.0","7.32901427E8"
"2008/02/25","217.07","3.34","1.56","215.62","217.52","215.52","70030.0","3308595.0","7.32685004E8"
"2008/02/22","213.73","-2.65","-1.22","214.09","214.09","211.77","68815.0","3157447.0","7.22027245E8"
"2008/02/21","216.38","2.54","1.19","216.40","217.42","214.95","71795.0","3755639.0","7.30387134E8"
"2008/02/20","213.84","-4.53","-2.07","216.12","218.01","213.19","90506.0","4036827.0","7.22534946E8"
"2008/02/19","218.37","2.91","1.35","218.11","219.00","216.96","85254.0","3702439.0","7.37297917E8"
"2008/02/18","215.46","0.08","0.04","216.14","217.79","213.26","75650.0","3345636.0","7.27125225E8"
"2008/02/15","215.38","-0.82","-0.38","212.80","215.73","212.15","82375.0","3992054.0","7.26782523E8"
"2008/02/14","216.20","8.64","4.16","211.27","216.20","211.22","93869.0","4676666.0","7.28764601E8"
"2008/02/13","207.56","-1.45","-0.69","211.52","211.71","207.11","75426.0","3415523.0","6.99419438E8"
"2008/02/12","209.01","0.09","0.04","210.54","210.72","208.66","67611.0","3420184.0","7.04641563E8"
"2008/02/11","208.92","-7.99","-3.68","210.41","210.96","207.98","72478.0","3623560.0","7.03941039E8"
"2008/02/05","216.91","0.68","0.31","215.60","217.16","214.95","73076.0","3466638.0","7.29374383E8"
"2008/02/04","216.23","7.15","3.42","212.02","217.16","211.92","108262.0","5258647.0","7.26367976E8"
"2008/02/01","209.08","1.31","0.63","210.32","210.70","206.86","88937.0","4330576.0","7.0202469E8"
"2008/01/31","207.77","4.27","2.10","202.53","208.87","200.84","101005.0","5226297.0","6.97433795E8"
"2008/01/30","203.50","-5.30","-2.54","210.82","210.93","201.94","115845.0","5388239.0","6.83547574E8"
"2008/01/29","208.80","2.28","1.10","210.51","211.31","206.59","84345.0","4337583.0","7.03347431E8"
"2008/01/28","206.52","-8.54","-3.97","211.76","212.64","205.68","78495.0","3724073.0","6.97529332E8"
"2008/01/25","215.06","3.86","1.83","213.71","215.21","212.65","102093.0","4706485.0","7.25686091E8"
"2008/01/24","211.20","3.97","1.92","211.73","213.35","209.76","95899.0","4541468.0","7.12290772E8"
"2008/01/23","207.23","2.68","1.31","210.10","210.89","203.97","105052.0","5015216.0","6.98415415E8"
"2008/01/22","204.55","-9.05","-4.24","206.33","207.91","200.99","131047.0","6006019.0","6.89999359E8"
"2008/01/21","213.60","-6.27","-2.85","218.37","218.48","212.28","101205.0","4840230.0","7.20552351E8"
"2008/01/18","219.87","1.04","0.48","214.21","220.54","213.50","108673.0","5087415.0","7.42113307E8"
"2008/01/17","218.83","2.96","1.37","218.50","219.66","214.07","107992.0","5155013.0","7.38537896E8"
"2008/01/16","215.87","-5.04","-2.28","216.90","219.44","215.06","89886.0","4625188.0","7.30501864E8"
"2008/01/15","220.91","-1.90","-0.85","224.78","224.83","217.97","99628.0","4665236.0","7.47823865E8"
"2008/01/14","222.81","-1.60","-0.71","224.30","225.86","221.29","77059.0","3663244.0","7.55031173E8"
"2008/01/11","224.41","-5.06","-2.21","232.12","232.46","223.64","88650.0","4184972.0","7.60811188E8"
"2008/01/10","229.47","-3.06","-1.32","232.74","233.71","229.47","86693.0","4301498.0","7.78456699E8"
"2008/01/09","232.53","2.19","0.95","227.14","232.53","226.05","82890.0","4306382.0","7.885399E8"
"2008/01/08","230.34","-0.66","-0.29","231.75","232.32","229.19","91183.0","4338927.0","7.8036723E8"
"2008/01/07","231.00","-4.77","-2.02","229.39","232.42","229.09","88415.0","4326644.0","7.82347909E8"
"2008/01/04","235.77","1.10","0.47","234.62","236.59","230.41","94245.0","4399583.0","7.9717538E8"
"2008/01/03","234.67","-0.63","-0.27","232.94","235.64","230.86","70123.0","3565005.0","7.92048968E8"
"2008/01/02","235.30","-5.97","-2.47","240.47","240.65","235.02","79056.0","3763583.0","7.93117644E8"
"2007/12/28","241.27","-2.11","-0.87","241.23","243.62","240.86","59984.0","2841513.0","8.12826669E8"
"2007/12/27","243.38","-0.10","-0.04","242.70","244.62","241.23","65414.0","3086141.0","8.19664949E8"
"2007/12/26","243.48","-1.66","-0.68","245.87","246.14","242.69","77044.0","3037079.0","8.20416878E8"
"2007/12/24","245.14","5.54","2.31","242.25","245.45","241.74","89401.0","4204224.0","8.26228715E8"
"2007/12/21","239.60","5.20","2.22","235.77","239.60","232.98","101591.0","4422077.0","8.0759444E8"
"2007/12/20","234.40","-2.25","-0.95","238.64","239.35","234.26","101499.0","4489365.0","7.91023717E8"
"2007/12/18","236.65","2.32","0.99","231.79","237.94","229.96","86531.0","4402649.0","7.9820676E8"
"2007/12/17","234.33","-7.17","-2.97","238.51","240.45","234.18","74223.0","3699351.0","7.88695224E8"
"2007/12/14","241.50","-3.71","-1.51","244.51","245.39","239.06","83458.0","4235803.0","8.12326029E8"
"2007/12/13","245.21","-1.94","-0.78","246.32","248.29","242.38","111934.0","6056522.0","8.22445852E8"
"2007/12/12","247.15","0.30","0.12","241.93","247.40","241.83","89154.0","4560933.0","8.29415494E8"
"2007/12/11","246.85","2.60","1.06","246.22","247.50","243.99","83125.0","4037236.0","8.28296952E8"
"2007/12/10","244.25","-3.13","-1.27","246.93","248.09","243.37","92193.0","4487900.0","8.19379082E8"
"2007/12/07","247.38","-2.25","-0.90","251.69","251.80","247.38","109247.0","4999118.0","8.30343702E8"
"2007/12/06","249.63","2.60","1.05","250.80","251.89","248.61","109116.0","5780140.0","8.38726441E8"
"2007/12/05","247.03","2.99","1.23","243.24","248.17","242.45","87307.0","4322117.0","8.30644606E8"
"2007/12/04","244.04","2.43","1.01","241.88","244.61","241.68","83991.0","4160044.0","8.20874648E8"
